file_id,d_0,cc_0,r_0,ciwc_0,clwc_0,q_0,crwc_0,t_0,u_0,v_0,w_0,d_1,cc_1,r_1,ciwc_1,clwc_1,q_1,crwc_1,t_1,u_1,v_1,w_1,d_2,cc_2,r_2,ciwc_2,clwc_2,q_2,crwc_2,t_2,u_2,v_2,w_2,d_3,cc_3,r_3,ciwc_3,clwc_3,q_3,crwc_3,t_3,u_3,v_3,w_3,d_4,cc_4,r_4,ciwc_4,clwc_4,q_4,crwc_4,t_4,u_4,v_4,w_4,d_5,cc_5,r_5,ciwc_5,clwc_5,q_5,crwc_5,t_5,u_5,v_5,w_5,d_6,cc_6,r_6,ciwc_6,clwc_6,q_6,crwc_6,t_6,u_6,v_6,w_6,d_7,cc_7,r_7,ciwc_7,clwc_7,q_7,crwc_7,t_7,u_7,v_7,w_7,d_8,cc_8,r_8,ciwc_8,clwc_8,q_8,crwc_8,t_8,u_8,v_8,w_8
7530,6.89392e-05,0.0,64.200516,0.0,0.0,0.0035311345,0.0,289.77124,0.77835655,0.7620888,0.058920234,3.716821e-06,0.0,52.046707,0.0,0.0,0.003405011,0.0,291.7594,-0.54476357,1.8814735,0.07484278,-1.8288469e-05,0.0,54.766922,0.0,0.0,0.0033317867,0.0,294.3955,-0.23885536,1.1572304,0.06578669,-0.00011899797,0.0,52.93782,0.0,0.0,0.004850692,0.0,292.22742,-0.70760536,-1.251339,0.1386703,6.5480417e-06,0.0,60.164383,0.0,0.0,0.003963656,0.0,293.47888,-1.6564579,-0.14025497,0.1573318,4.521283e-05,0.0,61.820633,0.0,0.0,0.0031399194,0.0,291.77625,-1.0434208,1.569828,0.07411036,9.572977e-06,0.0,57.26155,0.0,0.0,0.0045468872,0.0,293.58752,-1.4633427,3.4444618,0.30738673,-6.1613595e-05,0.0,45.430984,0.0,0.0,0.004420883,0.0,292.21826,-4.8567753,2.0985146,0.2796615,1.3126904e-05,0.0,55.160965,0.0,0.0,0.003966219,0.0,290.71887,-4.3013554,-2.1829796,0.39140925
7531,-0.00010906058,0.0,62.68866,0.0,0.0,0.0023965675,0.0,290.32776,-0.27735138,1.9289846,0.14623898,1.1303549e-05,0.0,78.53729,0.0,0.0,0.002800389,0.0,295.68494,-0.52503204,2.1012259,0.30078,3.8192695e-05,0.0,88.86835,0.0,0.0,0.0022654373,0.0,294.44995,0.959465,1.4177542,0.17671841,-7.8207726e-05,0.0,81.87128,0.0,0.0,0.002568348,0.0,288.54443,-2.606575,-0.29171848,0.2405383,-4.640693e-06,0.0,89.71503,0.0,0.0,0.0026299197,0.0,291.83496,-1.4279861,-2.334321,0.2895953,8.554285e-06,0.0,85.77069,0.0,0.0,0.003028496,0.0,293.75732,-1.6245193,-1.1764841,0.39171475,5.6543475e-05,0.0,37.519714,0.0,0.0,0.0020398337,0.0,295.19177,2.3521652,0.3469534,0.16469449,1.1452561e-05,0.0,83.60663,0.0,0.0,0.0030310887,0.0,293.90198,-2.3690262,1.3684378,0.09486264,0.00016035986,0.0,56.812683,0.0,0.0,0.002229436,0.0,296.36218,-1.5236893,0.47341824,0.34103268
7532,1.3797716e-05,0.0,72.85274,0.0,0.0,0.003025447,0.0,274.5849,2.6641693,-1.2656956,-0.04543215,7.396736e-06,0.0,77.15425,0.0,0.0,0.0031835036,0.0,274.7365,2.9886932,-1.2024326,-0.010703146,-2.580523e-06,0.0,78.75923,0.0,0.0,0.0033210786,0.0,275.1285,3.196701,-0.9447727,-0.024329245,4.735947e-06,0.0,85.1252,0.0,0.0,0.0033836337,0.0,274.57028,2.309555,-0.8443394,-0.07493502,4.4043963e-06,0.0,84.11641,7.1391696e-08,0.0,0.003306982,0.0,274.8933,2.5237274,-1.0451603,-0.0065451264,-1.0851599e-05,0.0,75.43379,0.0,0.0,0.0030857893,0.0,275.6528,2.6551971,-0.99393654,0.06821531,-1.3446579e-06,0.0,83.91255,9.892392e-08,0.0,0.0033745738,0.0,275.13034,2.091751,-1.3481083,0.13482755,2.268067e-05,0.0,79.991165,0.0,0.0,0.0033209445,0.0,275.8166,1.8776093,-0.6333561,-0.18546206,3.366003e-05,0.0,88.02388,0.0,0.0,0.003015426,0.0,275.47168,1.9396515,-1.4535923,-0.08635622
7533,-1.119377e-06,0.0,51.941467,0.0,0.0,0.0021385537,0.0,274.6538,-0.07009119,-0.7541208,-0.013033807,1.747541e-05,0.0,49.877014,0.0,0.0,0.0017931,0.0,272.99133,0.5557633,-0.5628061,-0.03355688,2.2692679e-05,0.0,67.50983,1.618755e-07,0.0,0.0015860186,0.0,270.4619,1.9413223,-1.543397,-0.10837072,5.44831e-06,0.0,56.268616,0.0,0.0,0.0021809624,0.0,275.14172,0.77652746,-0.25644016,0.003933966,1.9056795e-05,0.0,60.086487,0.0,0.0,0.0019350336,0.0,273.3755,2.2172012,-1.239564,-0.05370611,-7.649811e-06,0.0,49.456116,0.0,0.0,0.0016545937,0.0,273.3816,1.904396,-1.3714609,0.065075934,2.4164168e-05,0.0,59.768616,0.0,0.0,0.0023017363,0.0,275.6421,1.1573868,-0.15676975,-0.08909887,-4.2164625e-05,0.0,53.32672,0.0,0.0,0.002017303,0.0,275.75146,1.7197037,-1.6255198,0.31954676,8.655785e-06,0.0,40.6568,0.0,0.0,0.001811041,0.0,276.23743,1.083107,-1.5257578,0.12685877
7534,-1.3630546e-05,0.0,94.22171,0.0,0.0,0.007081505,0.0,288.81384,-0.42141557,0.68313885,0.0331172,3.0792435e-06,0.0,96.401886,0.0,0.0,0.006372031,0.0,291.12537,-0.47744584,1.1440153,0.27163497,1.6110309e-05,0.0,91.50052,0.0,0.0,0.005841907,0.0,290.07483,1.1688554,-1.3511629,0.22469893,5.4344826e-05,0.0,92.895294,0.0,0.0,0.0069215856,0.0,289.69995,0.2783525,0.037264824,0.07880202,8.121424e-06,0.0,96.35623,0.0,0.0,0.006361719,0.0,289.57544,1.4122026,-0.8769808,0.17236891,1.2563833e-05,0.0,91.863556,0.0,0.0,0.0073809586,0.0,286.98853,0.4705522,-0.28780842,0.036374953,1.0641583e-05,0.0,96.779816,0.0,0.0,0.0075269304,0.0,288.6449,0.71713424,-1.3440828,-0.0014363267,-3.915996e-05,0.0,89.21146,0.0,0.0,0.008159038,0.0,287.42896,-0.31356645,-0.3606844,-0.0012455918,-1.7207931e-06,0.0,85.8389,0.0,0.0,0.008704778,0.0,287.37415,-0.8932173,0.7549772,-0.018991563
7535,-9.187205e-06,0.515625,92.243256,0.0,4.10527e-05,0.0035270955,0.0,279.66357,-1.1447868,0.10084343,0.052176174,6.904186e-06,0.0,71.661224,0.0,0.0,0.0030119326,0.0,282.64783,-0.8842888,1.6239147,0.2701556,7.0606484e-06,0.015625,72.78818,0.0,1.0728836e-06,0.0030785408,0.0,283.01477,0.94493484,-1.0446644,0.24176663,6.636727e-05,0.0,57.19931,0.0,0.0,0.0028780606,0.0,283.24353,-0.6029167,-0.6000843,0.13101834,1.2065576e-05,0.0,81.10068,0.0,0.0,0.0034752693,0.0,282.3297,0.9221077,-1.2742786,0.20837277,3.015186e-05,0.0,84.23251,0.0,0.0,0.0040891077,0.0,276.90503,-1.0033073,-2.9235706,0.07457608,-8.73272e-06,0.0,69.8331,0.0,0.0,0.0039324667,0.0,278.59143,-2.1939812,-2.8608265,0.01429623,3.1660602e-05,0.0,77.3624,0.0,0.0,0.004089853,0.0,277.89417,-2.778576,-5.212755,0.11562985,-1.2754171e-05,0.0,79.25107,0.0,0.0,0.004301479,0.0,278.03796,-3.2153435,-5.868395,0.0120837055
7536,5.6608085e-05,0.0,90.37306,0.0,0.0,0.0066205785,1.9412255e-07,282.46118,5.680504,7.083661,0.12482995,-8.115108e-06,0.0,87.289566,0.0,0.0,0.0064631477,3.509922e-07,282.7495,2.0893173,0.90800214,0.00396508,-1.7038838e-06,0.0,87.24123,0.0,0.0,0.007142268,1.1955854e-07,286.7273,1.2560654,0.63773847,-0.26468116,6.238435e-06,0.0,88.31203,0.0,0.0,0.0063612536,1.910841e-06,282.15527,6.5102158,3.9189885,-0.049928963,-5.917187e-06,0.0,89.9673,0.0,0.0,0.007193707,4.3597538e-08,284.76733,1.9569931,-0.32722735,-0.09517127,-1.9250001e-05,0.0,77.02931,0.0,0.0,0.0065852776,0.0,289.81274,0.7654647,0.8616154,-0.08236915,-8.405681e-06,0.23535156,95.67091,0.0,3.2559037e-05,0.006628491,1.1022203e-06,281.47363,3.7819443,0.31571698,-0.26719886,-2.2125925e-05,0.0,68.94826,0.0,0.0,0.0065676197,0.0,290.39502,1.2249374,0.82194257,0.024228752,5.1578943e-05,0.0,72.599625,0.0,0.0,0.0064824596,0.0,291.29688,-0.8092423,0.28654218,0.32089013
7537,-8.0637255e-06,0.33984375,96.79709,0.0,4.4822693e-05,0.006465081,4.4693435e-05,284.97144,-0.5615005,-1.2026787,0.012937658,2.294837e-08,0.33984375,97.117645,0.0,0.00013071299,0.0066751875,0.00020641202,285.3059,0.21810156,-1.2061577,-0.004659541,-9.413212e-06,0.009765625,97.52365,0.0,1.7881393e-07,0.006941978,0.00019853676,285.85657,1.5513535,0.49202347,-0.020994075,3.3598772e-06,0.0,98.23215,0.0,0.0,0.009008054,1.2011465e-05,287.193,1.5944443,1.77248,0.01854717,-8.84138e-06,0.0,98.21872,0.0,0.0,0.008641724,5.512425e-05,286.73273,1.0451889,2.20998,0.014991872,1.23052305e-05,0.35742188,99.67624,0.0,1.1920929e-05,0.007528726,3.8487102e-05,286.57532,0.7276841,1.7970772,0.068987004,-1.9633546e-05,0.0,94.457855,0.0,0.0,0.008655969,5.5331852e-06,288.14893,1.4264755,1.9021797,0.078992955,1.5413985e-05,0.0,97.83212,0.0,0.0,0.00794876,1.4727201e-05,287.27258,1.4966049,2.0185738,0.01023113,6.967821e-06,0.0,95.97385,0.0,0.0,0.0071897544,7.5363766e-07,287.4845,1.1645737,1.4411812,0.040512197
7538,-3.1698306e-05,0.0,89.6821,0.0,0.0,0.0048984,4.3203123e-05,281.9114,-2.3045044,5.063601,0.15863162,1.4698162e-06,0.0,73.85202,0.0,0.0,0.0024201584,0.0,282.9249,0.12164307,1.1745629,0.06958896,-9.111871e-06,0.27929688,91.30954,3.2552634e-08,3.2633543e-06,0.0026926708,0.0,282.43295,-0.4232788,1.942141,0.2191785,8.193965e-06,0.001953125,82.549286,0.0,2.0861626e-07,0.005964131,4.878454e-05,282.53186,-5.604431,7.153689,0.08961612,4.3254535e-05,0.0,75.18161,0.0,0.0,0.003167243,4.862435e-06,282.07724,-1.5232544,1.4561791,0.31925327,-6.5991626e-06,0.03515625,86.38571,1.2019882e-08,5.7742e-06,0.0018325758,0.0,283.3511,0.12347412,1.6800561,0.31040317,-1.0685806e-05,0.14648438,96.10739,0.0,1.7628074e-05,0.006283493,1.1073425e-05,282.4354,-2.1055298,2.2119164,-0.06436032,-3.8871513e-06,0.0,86.015594,0.0,0.0,0.0059296796,9.761192e-06,282.2129,-3.5335083,2.3245873,0.04225284,6.877836e-05,0.0,74.22458,2.0532752e-08,0.0,0.0023263406,1.4454126e-06,283.18622,-0.3817749,0.5408959,0.21760684
7539,-9.4134884e-07,0.0,89.61519,0.0,0.0,0.003825419,3.8539376e-08,275.31055,-0.3904419,-1.7570229,0.014822245,-1.0720236e-05,0.2578125,95.985306,0.0,2.2888184e-05,0.0043448135,1.5728301e-07,276.58276,-0.6502075,-1.2892494,-0.0079705715,1.92609e-05,1.0,100.49654,0.0,0.00033795834,0.004800312,1.4587431e-07,280.28882,-1.0585632,-0.21710587,0.13574433,-3.9253064e-06,0.1796875,96.57417,0.0,3.33786e-06,0.005399339,1.0133431e-06,280.08325,-0.07965088,-1.3380775,-0.014169455,8.550691e-06,1.0,100.52266,0.0,0.00014996529,0.0060490295,3.5355974e-06,283.24243,-0.52227783,-1.0169106,0.06257081,3.1825475e-06,0.3515625,99.56831,0.0,2.1457672e-06,0.0059875175,7.302792e-07,285.0603,0.15802002,-0.94574356,0.05663514,-5.4507298e-05,0.078125,93.270706,0.0,7.033348e-06,0.008053176,2.2724862e-07,287.67603,-1.0769653,-0.21930313,0.089918375,4.807602e-05,0.59375,98.221634,0.0,5.3167343e-05,0.0064954683,7.953554e-07,287.96265,0.84750366,-0.6300392,0.12773728,-3.3163247e-05,0.0,97.03291,0.0,3.5762787e-07,0.006891124,1.2141595e-06,287.44214,-0.7826538,-1.1900978,0.087522745
