id,avg_precip_24h_early,avg_precip_12h_early,avg_precip_current
3388,32.20320797,32.20320797,0
3389,28.41086102,0,0
3390,28.41086102,28.41086102,0
3391,28.41086102,28.41086102,0
3392,32.20320797,32.20320797,0
3401,0,0,0
3402,0,0,4.401657701
3404,35.97790527,35.97790527,6.797941864
3405,55.37806416,55.37806416,10.68962038
3406,41.79241419,41.79241419,7.470633745
3408,52.56049633,52.56049633,79.47929096
3409,7.501986504,7.501986504,6.469805598
3410,7.501986504,7.501986504,6.469805598
3411,7.501986504,7.501986504,6.469805598
3412,71.41017342,71.41017342,13.04753196
3413,7.501986504,6.469805598,6.469805598
3414,7.501986504,7.501986504,6.469805598
3415,7.501986504,7.501986504,6.469805598
3416,13.94417107,13.94417107,3.200536877
3417,57.93243885,60.44134045,60.44134045
3418,7.501986504,7.501986504,6.469805598
3419,9.844383121,9.844383121,0.789314091
3427,6.469805598,6.469805598,0.630761005
3428,14.23950943,14.23950943,16.32489634
3434,10.15975192,10.15975192,52.30023861
3435,0.630761005,0.630761005,4.036571503
3436,10.15975192,10.15975192,52.30023861
3438,24.82059431,24.82059431,0
3440,27.18349409,27.18349409,0
3441,0,0,1.42903626
3443,0,0,21.0597434
3445,8.553035736,8.553035736,11.85320055
3446,8.553035736,8.553035736,11.85320055
3447,0,8.103979111,8.103979111
3448,8.553035736,8.553035736,11.85320055
3449,8.553035736,8.553035736,11.85320055
3450,8.553035736,8.553035736,11.85320055
3454,14.43120146,14.43120146,23.0951581
3455,14.43120146,14.43120146,23.0951581
3456,14.43120146,14.43120146,23.0951581
3457,14.43120146,14.43120146,23.0951581
3458,10.37996757,10.37996757,24.65598106
3459,10.37996757,10.37996757,24.65598106
3463,12.71701407,12.71701407,14.71872926
3464,12.71701407,12.71701407,14.71872926
3466,16.94277883,16.94277883,0.96401237
3478,5.458615065,5.458615065,8.642298937
3482,0,0.266461998,0.266461998
3486,6.075591594,6.075591594,53.16465282
3487,6.075591594,6.075591594,53.16465282
3488,6.075591594,6.075591594,53.16465282
3489,6.075591594,6.075591594,53.16465282
3490,7.955964208,12.25787091,12.25787091
3493,1.62528339,11.32590461,11.32590461
3494,6.180623531,10.40088332,10.40088332
3495,3.030312359,3.030312359,6.17142427
3496,0.166893624,0.166893624,12.70908737
3497,13.80495334,13.80495334,9.711601019
3498,12.43988347,17.1190238,17.1190238
3502,0.244565144,0.244565144,12.5607996
3504,0.532957613,0.532957613,0
3505,0.532957613,0.532957613,0
3506,0.532957613,0.532957613,0
3507,0.532957613,0.532957613,0
3508,0.532957613,0.532957613,0
3509,9.584620833,5.586185932,5.586185932
3510,9.584620833,9.584620833,5.586185932
3511,12.5607996,5.688258171,5.688258171
3514,5.688258171,5.688258171,0.307817578
3515,5.688258171,5.688258171,0.307817578
3516,7.120743632,9.603420019,9.603420019
3517,5.586185932,5.586185932,0.105935938
3518,0.307817578,0.307817578,0.480792694
3522,2.36042434,0.144544244,0.144544244
3524,0,0,0
3526,0.390128156,1.739712,1.739712
3527,0,1.603174325,1.603174325
3528,0.143462557,0.143462557,0.876426429
3529,0.499125801,0.499125801,2.379772693
3531,2.598435104,6.313238263,6.313238263
3537,13.34307337,13.34307337,21.42784214
3538,0,0,11.10829425
3548,8.31532982,12.52721047,12.52721047
3550,0.361980364,0.361980364,10.11948907
3551,7.655483067,4.969331622,4.969331622
3553,4.996014118,4.996014118,4.421174467
3554,13.6921761,13.6921761,2.92883569
3555,4.969331622,4.969331622,7.767751217
3573,0.230652347,0.230652347,0
3595,0,3.056592107,3.056592107
3596,4.222203732,3.674943984,3.674943984
3597,0,0,3.423087299
3599,0.002104771,0.002104771,2.117436647
3600,16.63204217,16.63204217,0
3625,0.306351811,16.63515997,16.63515997
3631,1.429342464,1.080213621,1.080213621
3635,15.39377522,15.39377522,45.57004738
3636,8.68169494,8.68169494,47.15782738
3640,5.49309241,5.49309241,14.49711871
3661,0,0,0.057755273
3719,2.964049906,2.964049906,2.392125711
3720,4.624931544,4.624931544,4.393220186
3721,4.624931544,4.624931544,4.393220186
3728,7.037828922,1.406828284,1.406828284
3729,0.054254927,0.054254927,0.455011517
3732,1.406828284,1.406828284,0
3733,3.414120317,3.414120317,3.853507996
3734,0,0,0
3743,4.176019907,4.176019907,1.2023312
3744,6.277507901,6.277507901,0.453541994
3755,0.88430506,0.88430506,0
3758,0.245696116,0.245696116,7.506295919
3761,7.506295919,7.506295919,5.428105026
3765,6.792178392,2.933850229,2.933850229
3766,6.792178392,2.933850229,2.933850229
3767,3.028976515,3.028976515,7.641122818
3771,4.32346797,5.688977301,5.688977301
3774,5.688977301,5.688977301,2.73698476
3784,0.008104199,0.008104199,0
3799,0.100197865,0.844969323,0.844969323
3800,0.869067371,0.869067371,2.151603013
3801,0,0,3.238384306
3802,0,0,1.809618711
3803,0.084767088,0.084767088,4.633384585
3811,0.001467227,19.1598537,19.1598537
3812,0.651131007,0.651131007,6.25080198
3825,0,0,0
3826,13.36979175,13.36979175,8.686457872
3842,0.14867717,0.14867717,0.43936595
3852,0.638124104,0.638124104,0.452657057
3857,0,0,0
3865,0,0,0
3866,0,0,0
3867,0,0,0
3870,3.7003728,3.7003728,1.959982704
3873,2.007320642,2.007320642,0.578246932
3877,21.36782575,21.36782575,0
3878,1.674472682,1.674472682,5.936574221
3883,20.52266884,20.52266884,0.623842324
3901,3.353443027,3.353443027,3.034146607
3904,0,0,0
3911,0,0,0
3926,34.10492373,34.10492373,24.32193851
3960,1.026226684,1.026226684,2.804050371
3966,32.43812895,32.43812895,36.79850149
3967,17.27883577,17.27883577,18.65164357
3971,1.335484296,18.23265767,18.23265767
3972,0,0,1.480997324
3984,1.488471329,1.488471329,11.857723
4003,11.65011382,11.65011382,3.33354342
4006,0.111298809,0.111298809,0
4052,0,0,0
4057,7.834134579,7.834134579,1.943291336
4058,15.66433716,21.3028965,21.3028965
4062,21.3028965,21.3028965,21.28763247
4063,5.685924232,5.685924232,9.566297889
4072,0,0,0
4074,27.61303806,27.61303806,10.13799798
4105,1.798275352,1.798275352,14.65974069
4106,6.910922766,6.910922766,1.410460286
4109,0,0,0
4122,6.896355987,6.896355987,26.46784449
4123,7.546064019,7.546064019,26.56248808
4124,11.67777824,11.67777824,22.24875784
4136,0,3.156136751,3.156136751
4138,0,0,10.009799
4151,23.41163826,23.41163826,16.53117156
4152,22.75330114,17.71124029,17.71124029
4153,23.41163826,23.41163826,16.53117156
4154,23.3703475,23.3703475,16.63296747
4155,23.3703475,23.3703475,16.63296747
4156,22.38994455,18.5259409,18.5259409
4157,22.75330114,22.75330114,17.71124029
4158,24.999156,16.07142711,16.07142711
4159,17.71124029,17.71124029,10.53659129
4160,10.72842574,10.72842574,30.63545036
4162,4.786071897,4.786071897,11.80687714
4163,10.41347635,10.41347635,11.71397591
4164,17.31609058,7.630788803,7.630788803
4170,0,0,24.78225327
4174,7.818688869,7.818688869,1.982664485
4175,9.656988621,9.656988621,21.84838009
4180,6.713466108,6.713466108,1.416934639
4181,6.713466108,6.713466108,1.416934639
4187,0,0,0
4217,11.98087215,11.98087215,1.283583552
4221,19.94240403,19.94240403,9.089013338
4222,21.60018754,21.60018754,8.181593776
4223,34.21373892,34.21373892,9.533806562
4224,18.20923781,10.02700245,10.02700245
4225,19.94240403,9.089013338,9.089013338
4226,22.52485585,22.52485585,13.09024405
4229,6.563144505,6.563144505,45.48757744
4230,10.74672139,10.74672139,39.95270157
4231,10.74672139,10.74672139,39.95270157
4232,10.74672139,10.74672139,39.95270157
4236,2.082782298,2.082782298,0
4239,0.29697752,0.29697752,7.61935997
4243,6.748502851,6.748502851,19.40274
4246,25.1039381,25.1039381,26.89894295
4249,0.035640461,13.81768966,13.81768966
4251,0,0,7.35689199
4252,19.92863178,19.92863178,17.91565025
4253,15.19704056,15.19704056,2.966120958
4254,8.714387774,8.714387774,15.63450646
4255,6.036266387,6.036266387,19.52450705
4257,0,12.39772093,12.39772093
4260,22.98657942,22.98657942,5.32115078
4261,7.01304055,7.01304055,6.730849802
4262,7.01304055,7.01304055,6.730849802
4263,0,18.38394547,18.38394547
4264,10.63378239,10.63378239,16.19855356
4265,10.63378239,16.19855356,16.19855356
4266,0,10.89890188,10.89890188
4267,16.19855356,16.19855356,5.081754088
4268,8.18047595,8.18047595,38.219666
4270,42.17555618,39.93208122,39.93208122
4271,30.81506634,30.81506634,29.2937727
4281,6.026115417,6.026115417,2.874209017
4282,7.842370629,7.842370629,2.701174349
4284,0,0,6.095768094
4285,0.80016765,25.25762367,25.25762367
4286,0,22.64301062,22.64301062
4287,0,22.64301062,22.64301062
4290,8.584721684,8.584721684,4.464860164
4291,28.24473619,28.24473619,21.43371153
4292,0.605047956,0.605047956,6.022685289
4293,6.563300967,6.563300967,7.417179227
4294,32.03289366,32.03289366,15.89716983
4295,6.563300967,6.563300967,7.417179227
4296,2.656939894,2.656939894,0
4297,6.563300967,6.563300967,7.417179227
4298,6.563300967,6.563300967,7.417179227
4300,2.421632826,0,0
4304,0.616631255,0.616631255,1.423520103
4321,0.443850615,0.443850615,19.43433213
4339,7.503269315,7.503269315,0
4341,0,0,4.385375738
4344,0.791491792,0.791491792,19.39165688
4346,0,0,9.885764122
4348,0.08122395,11.33792019,11.33792019
4351,15.17442536,15.17442536,16.0454427
4353,23.45585012,23.45585012,0.055250537
4354,1.200146824,1.200146824,0
4364,22.72235203,22.72235203,26.38644695
4425,22.07014012,28.80538559,28.80538559
4450,5.982837975,5.982837975,1.163960591
4455,1.520740582,1.520740582,1.501293924
4456,6.468749076,6.468749076,7.678965181
4461,3.377175599,3.377175599,5.84161377
4462,0.031416301,0.031416301,3.050390899
4464,1.774747521,1.774747521,5.28491962
4465,0,0,4.040667892
4470,2.398374066,2.398374066,0
4474,14.72699904,14.72699904,1.093502857
4491,0.232842445,0.232842445,0.051977359
4492,0.474754784,0.474754784,0.410258483
4503,0.000713591,0.000713591,0
4512,15.77238607,15.77238607,5.19203949
4529,1.003165606,1.003165606,5.580314517
4531,2.743260596,2.743260596,0
4532,2.743260596,2.743260596,0
4533,2.743260596,2.743260596,0
4534,2.743260596,2.743260596,0
4568,26.37287903,26.37287903,56.57140541
4575,5.295804381,5.295804381,2.716700554
4576,5.295804381,5.295804381,2.716700554
4587,18.33028865,18.33028865,17.11180758
4599,0.793622077,0.793622077,5.39799118
4600,32.48096418,32.48096418,15.18568182
4604,6.799586415,6.799586415,5.98406136
4606,4.670033753,4.670033753,0
4613,4.146970123,4.146970123,0
4625,19.32808638,19.32808638,10.34248877
4633,0,0,0
4643,9.034431458,9.034431458,13.75216949
4644,8.138303936,8.138303936,86.07546806
4645,14.25270283,14.25270283,88.81051636
4646,13.75216949,13.75216949,12.94314957
4647,2.555532962,2.555532962,10.69867015
4648,3.70624743,3.70624743,56.55788136
4649,5.164941818,5.164941818,14.41846311
4650,12.32796574,12.32796574,24.34723854
4651,27.31745863,27.31745863,32.06150961
4653,3.359999776,3.359999776,13.86945081
4654,6.936518669,6.936518669,9.327367306
4656,3.192040294,3.192040294,6.771333575
4657,7.627667785,7.627667785,0
4661,13.22927988,13.22927988,13.94332099
4663,13.94332099,0,0
4664,0,0,20.59735513
4665,0,0,22.31952167
4668,14.23162007,18.06089044,18.06089044
4671,19.91100574,19.91100574,10.92963672
4672,4.663109779,4.663109779,1.273884445
4676,35.88563347,35.88563347,27.32241488
4684,24.42996407,24.42996407,0
4697,0,0,0
4699,0,0,0
4703,0.537393928,0.537393928,19.74171615
4705,12.90129948,12.90129948,18.76791143
4707,16.02153063,16.02153063,15.26294684
4711,0.933524145,0.933524145,0.329235813
4712,0.856217569,0.856217569,25.93971968
4714,23.50190568,23.50190568,3.434932988
4715,46.5456953,46.5456953,10.90779656
4716,46.5456953,46.5456953,10.90779656
4717,10.90779656,10.90779656,3.275395107
4719,5.466889739,5.466889739,6.044411778
4720,3.434932988,3.434932988,1.153454214
4721,20.21462607,20.21462607,15.28484383
4723,9.20307247,9.20307247,11.08867198
4724,12.10474706,12.10474706,36.83308792
4725,17.6924243,17.6924243,0
4742,0,0,32.27906895
4760,0.005757179,0.005757179,6.844918013
4771,11.5362525,24.8899765,24.8899765
4776,0,0,20.20597315
4777,4.153913006,4.153913006,0
4779,0,0,0
4787,0.074194282,0.074194282,0.076362789
4793,16.38664412,16.38664412,2.632738911
4794,2.632738911,2.632738911,10.40294921
4795,2.152102321,2.152102321,14.89475465
4800,14.89475465,1.328715861,1.328715861
4802,1.699795038,0,0
4804,0.316731706,0.316731706,7.070989251
4805,0,0,26.68811178
4806,1.32187935,24.28048754,24.28048754
4807,0,0,26.49621391
4809,0,0,26.49621391
4810,15.92878652,15.92878652,45.81499672
4811,11.33076656,11.33076656,54.86378098
4822,4.327111661,4.327111661,0
4828,10.41983843,10.41983843,0
4829,43.64261436,43.64261436,0.88967827
4830,0.232305758,4.331206799,4.331206799
4831,0,0,0
4835,30.22324181,30.22324181,0.69736208
4837,28.14782381,28.14782381,1.992813151
4838,30.22324181,30.22324181,0.69736208
4839,30.22324181,30.22324181,0.69736208
4841,3.038657784,3.038657784,0.413658068
4842,1.418554455,1.418554455,0.006230866
4843,0.69736208,0.69736208,0.048800608
4844,0.69736208,0.69736208,0.048800608
4850,0,0,0.603005826
4863,0,0,0
4866,0,0,0
4868,11.09355724,11.09355724,37.98578882
4871,0.752175197,11.33453833,11.33453833
4872,7.762856662,7.762856662,9.956181794
4877,9.859613225,9.859613225,86.48266792
4878,2.999187887,2.999187887,7.574026823
4883,0.438510783,0.438510783,7.041492879
4884,41.07460022,41.07460022,20.11731291
4886,4.441466212,4.441466212,16.00754666
4893,12.26674604,12.26674604,2.224973865
4902,2.543251246,2.543251246,17.90288639
4907,6.013325393,6.013325393,38.61633587
4909,0.052130975,16.96670341,16.96670341
4918,0.863787174,0.863787174,15.64435291
4922,0,0,10.01252747
4935,6.018424883,6.018424883,0
4961,1.988644615,1.988644615,0.085702635
4971,20.96365499,20.96365499,18.77230215
4972,6.593445301,6.593445301,0.616624326
4973,17.03451037,17.03451037,11.7397294
4977,18.77230215,18.77230215,18.26671219
4980,18.26671219,18.26671219,11.11570537
4985,6.983161211,6.983161211,9.470067978
4986,8.783843517,2.876216136,2.876216136
4989,8.656569958,9.614204288,9.614204288
4992,11.21418953,11.21418953,10.30416203
4994,0,0,0
4998,8.497137547,8.497137547,1.646316782
5003,3.762254935,0.171593018,0.171593018
5004,2.522483766,7.624520183,7.624520183
5008,0.816965669,0.816965669,3.891755991
5009,0.816965669,0.816965669,3.891755991
5010,0.89752841,0.89752841,4.94585681
5012,0,0.619248791,0.619248791
5018,4.7679919,6.69640258,6.69640258
5019,6.922847566,13.4453519,13.4453519
5020,0.387626842,0.733846366,0.733846366
5025,6.922847566,6.922847566,13.4453519
5026,6.922847566,6.922847566,13.4453519
5027,6.922847566,6.922847566,13.4453519
5028,6.922847566,6.922847566,13.4453519
5029,6.922847566,6.922847566,13.4453519
5030,4.108098146,4.108098146,2.209803201
5031,6.922847566,6.922847566,13.4453519
5033,8.697385192,8.697385192,5.299653053
5035,8.697385192,5.299653053,5.299653053
5038,5.299653053,0.843844933,0.843844933
5041,5.299653053,0.843844933,0.843844933
5042,5.299653053,0.843844933,0.843844933
5046,2.481799915,2.481799915,0.951122776
5048,1.958530381,1.958530381,10.45465052
5055,0.123897441,0.123897441,8.351085305
5059,2.641267255,3.718170404,3.718170404
5060,5.949222922,5.949222922,2.854397044
5061,10.45465052,10.45465052,1.753309261
5070,2.844927073,0.770955601,0.770955601
5071,0.32608974,1.822102531,1.822102531
5077,0.32608974,0.32608974,1.822102531
5078,13.05980015,13.05980015,9.794538677
5080,0.189318344,2.408316612,2.408316612
5081,0.189318344,2.408316612,2.408316612
5083,0.040578241,0,0
5089,0.189318344,0.189318344,2.408316612
5090,11.02574205,11.02574205,0.172891233
5104,0.178535438,0.178535438,0.127393201
5105,0,0,0
5109,1.363384756,3.666263171,3.666263171
5110,1.761393968,6.334027171,6.334027171
5111,0.211620212,1.674512967,1.674512967
5113,0.211620212,1.674512967,1.674512967
5114,0.211620212,1.674512967,1.674512967
5115,0.00506527,0.475971323,0.475971323
5116,0.211620212,1.674512967,1.674512967
5121,0.076351287,0.640331775,0.640331775
5124,2.437060535,2.437060535,6.268809676
5125,0.829350603,2.385819703,2.385819703
5127,0.028497739,0.028497739,0.439305296
5131,1.514121592,1.514121592,5.747146666
5132,0.299641285,0.299641285,3.998309761
5133,0.640331775,0.640331775,5.724831462
5134,0.640331775,0.640331775,5.724831462
5137,0,0,0
5141,1.14341104,7.365724087,7.365724087
5142,0,0.573030978,0.573030978
5156,5.768509328,5.768509328,0.467230451
5170,2.919608235,2.919608235,4.307657003
5172,10.93020129,10.93020129,5.101124823
5173,10.93020129,10.93020129,5.101124823
5174,10.93020129,10.93020129,5.101124823
5175,10.93020129,10.93020129,5.101124823
5185,2.065355442,2.065355442,11.27784669
5186,2.193419201,2.193419201,5.446454674
5188,11.27784669,11.27784669,0
5190,7.146971375,7.146971375,0
5191,0.935426727,5.332897961,5.332897961
5193,0.171607971,0.19063811,0.19063811
5194,0.272431687,0.272431687,6.433124781
5212,0,28.77939653,28.77939653
5216,0,0,20.55571198
5219,0.345038787,0.345038787,2.349032432
5221,0.345038787,2.349032432,2.349032432
5229,0.16217772,0.16217772,1.280582145
5242,0.657236807,2.353027642,2.353027642
5243,0.657236807,2.353027642,2.353027642
5245,4.016426921,4.016426921,11.39135408
5248,0,0,1.911934488
5249,0,0,1.911934488
5299,0.836480362,0.029234074,0.029234074
5310,0.04908536,1.592131317,1.592131317
5311,1.592131317,4.071067512,4.071067512
5318,16.14836931,1.859548792,1.859548792
5319,0.071297154,7.915792406,7.915792406
5326,4.07087487,4.07087487,5.724610507
5345,0.025396034,0.025396034,9.165080304
5350,0,1.101399785,1.101399785
5351,0,1.101399785,1.101399785
5356,2.249552786,2.249552786,0.120500945
5363,0.027840666,6.378260434,6.378260434
5364,0.027840666,6.378260434,6.378260434
5385,1.615617633,0.977296412,0.977296412
5387,9.227916539,9.227916539,4.977267146
5389,0.132556848,2.794346273,2.794346273
5390,0.806365974,0.806365974,1.533386916
5397,4.698475897,4.698475897,5.43425963
5400,3.786159948,1.004928708,1.004928708
5411,0.013724509,1.065108478,1.065108478
5416,0.627511181,0.627511181,0.339169167
5418,0.627511181,0.339169167,0.339169167
5419,0.916258395,0.93211462,0.93211462
5420,0,0.140901042,0.140901042
5432,0.308907866,4.050706834,4.050706834
5433,0.308907866,4.050706834,4.050706834
5434,0.308907866,4.050706834,4.050706834
5435,0.308907866,4.050706834,4.050706834
5436,0.308907866,4.050706834,4.050706834
5440,0,1.319966108,1.319966108
5451,3.837800145,4.74829483,4.74829483
5452,0.069677465,4.116761327,4.116761327
5453,0.13124454,13.19096184,13.19096184
5454,0.905799359,0.905799359,12.18922091
5455,0.069677465,10.93939281,10.93939281
5456,0.13124454,13.19096184,13.19096184
5457,0.069677465,10.93939281,10.93939281
5458,0.069677465,10.93939281,10.93939281
5459,0.069677465,10.93939281,10.93939281
5460,0.069677465,4.116761327,4.116761327
5474,0.056792744,0.056792744,0.360331677
5477,0,1.199752364,1.199752364
5478,0,1.199752364,1.199752364
5479,0,1.199752364,1.199752364
5481,0,0,1.199752364
5483,2.964389175,2.543427601,2.543427601
5489,7.184595346,7.184595346,1.839955151
5496,2.576146749,0.941207647,0.941207647
5497,3.017939776,0.582249105,0.582249105
5498,2.576146749,0.941207647,0.941207647
5501,6.198166013,6.198166013,7.57390672
5502,0.76421234,0.76421234,1.196603492
5503,1.509213077,0.257977183,0.257977183
5504,0,2.618186653,2.618186653
5506,3.623335242,2.755480021,2.755480021
5507,3.623335242,2.755480021,2.755480021
5508,6.198166013,7.57390672,7.57390672
5509,3.217765689,3.217765689,3.625254128
5510,3.217765689,3.217765689,3.625254128
5511,0,0,2.618186653
5512,0,0,2.618186653
5513,0,0,2.618186653
5514,0,0,2.618186653
5515,0,0,2.618186653
5516,0,0,2.618186653
5518,0,0,2.618186653
5519,0,0,2.618186653
5520,0,0,2.618186653
5521,0,0,2.618186653
5522,0,0,2.618186653
5523,1.824560031,6.023374081,6.023374081
5524,18.47061038,1.595706409,1.595706409
5525,2.389083713,0.927644208,0.927644208
5529,1.062569916,1.062569916,13.73878646
5544,0.686987489,1.10388872,1.10388872
5545,14.59731078,18.64480686,18.64480686
5546,14.59731078,18.64480686,18.64480686
5547,14.59731078,18.64480686,18.64480686
5559,23.73309135,14.66867876,14.66867876
5560,3.420115352,3.420115352,11.02974701
5561,3.420115352,3.420115352,11.02974701
5564,0.017362876,0.017362876,18.61801628
5566,0,0,0
5576,4.665797234,12.95003223,12.95003223
5577,4.665797234,12.95003223,12.95003223
5590,0.046458352,0.046458352,0.264850527
5595,0,5.337046027,5.337046027
5609,6.476411223,6.476411223,13.39548492
5618,26.87673378,12.61348176,12.61348176
5620,0,0,0
5653,0,0.003529384,0.003529384
5663,11.21707773,11.21707773,49.71035194
5675,0,17.25293791,17.25293791
5677,0.315494802,0.315494802,13.81196457
5678,17.25293791,17.25293791,14.74815798
5680,17.25293791,17.25293791,14.74815798
5684,27.38848186,27.38848186,0.73136078
5691,0,0,0
5694,0,0,2.261487126
5697,4.609454373,0.075703159,0.075703159
5698,0.772362292,0.772362292,3.615493119
5704,3.682537496,3.682537496,7.722001553
5705,3.682537496,7.722001553,7.722001553
5709,0.995011309,0.995011309,34.52022839
5730,0,0,0
5732,0,0.070058882,0.070058882
5735,30.44099474,3.687687293,3.687687293
5743,2.816206455,2.816206455,4.229330361
5744,0.184877418,0.184877418,4.738738239
5746,0.00341772,0.00341772,2.808359936
5747,0.001228778,0.001228778,4.685241044
5757,5.183667734,5.183667734,9.864493012
5769,16.55421948,20.26980019,20.26980019
5770,16.55421948,20.26980019,20.26980019
5777,1.856107533,1.856107533,1.965113163
5783,3.585550755,3.585550755,25.73296213
5784,4.667215824,4.667215824,24.27045822
5785,1.856107533,1.856107533,1.965113163
5829,19.69168425,0.109682649,0.109682649
5835,0.263553449,0.519066122,0.519066122
5836,0,0,0
5841,0.969200633,0.969200633,36.34486389
5842,0.010375161,0.010375161,13.79786587
5846,7.055339456,7.055339456,15.38755238
5854,0,0,2.400000095
5859,0,0,1.950627565
5860,2.400000095,2.400000095,13.44000006
5861,0.001430109,0,0
5862,6.940546751,4.524327874,4.524327874
5863,13.44000006,13.44000006,7.079999924
5865,4.524327874,4.524327874,0
5866,0,0,25.55999947
5870,25.55999947,22.67999816,22.67999816
5872,17.22731447,17.22731447,7.943685174
5874,20.66891456,20.66891456,1.069251586
5875,7.943685174,7.943685174,15.21440935
5876,7.943685174,7.943685174,15.21440935
5878,15.21440935,15.21440935,13.67904806
5880,15.21440935,15.21440935,13.67904806
5881,15.21440935,13.67904806,13.67904806
5882,15.21440935,15.21440935,13.67904806
5883,1.079999924,6.325406253,6.325406253
5884,13.05409932,13.05409932,0
5885,11.99066186,11.99066186,0.116480269
5888,4.070115477,4.070115477,18.12444162
5891,6.295362175,6.295362175,0.432960466
5893,27.82644272,27.82644272,0
5896,0,0,2.350865245
5900,2.400000155,2.400000155,4.319999576
5901,0,0,0
5903,0,0,1.222819611
5904,3.711764842,3.711764842,11.78069019
5905,0.058245055,0.058245055,7.74305892
5906,0.058245055,0.058245055,7.74305892
5907,0.058245055,7.74305892,7.74305892
5908,0,0,4.863832355
5912,7.74305892,4.861431062,4.861431062
5914,0,6.359999716,6.359999716
5915,6.679555676,6.679555676,32.25888109
5916,13.13617861,13.13617861,3.993042469
5917,39.09592533,39.09592533,0
5918,6.702912211,6.702912211,2.773822188
5919,1.177159786,1.177159786,12.8892467
5920,0.337159872,0.337159872,13.24256492
5922,0.360000014,0.360000014,22.67999935
5923,0,28.73792839,28.73792839
5924,1.177159786,1.177159786,12.8892467
5925,1.177159786,1.177159786,12.8892467
5926,0.298003793,0.298003793,7.091693819
5927,2.773822188,2.773822188,18.94407463
5928,12.8892467,12.8892467,16.00805569
5930,12.8892467,12.8892467,16.00805569
5931,8.967957556,6.302023083,6.302023083
5932,26.25889826,26.25889826,11.45576459
5933,16.00805569,16.00805569,0
5934,0,0,11.36302996
5935,0,0,22.91006231
5936,0,0,22.91006231
5937,0,0,22.91006231
5941,22.26986623,22.26986623,5.404328495
5944,0,8.654866338,8.654866338
5945,0.484322637,3.228661537,3.228661537
5948,3.228661537,3.228661537,0
5949,0,0,0
5950,0,0,0
5951,0,0,0
5953,12.02416745,26.57301283,26.57301283
5954,30.87755728,37.5090332,37.5090332
5956,0,0,0.002171497
5961,2.728737712,2.04197666,2.04197666
5962,17.12591708,17.12591708,0
5963,0,0,0
5967,0,0,2.98E-08
5971,0,0,-99999
5973,-49999.5,-49999.5,-49999.5
5975,-99999,-99999,-99999
5976,-99999,7.776411891,7.776411891
5977,-99999,0,0
5981,56.40435505,56.40435505,20.70626593
5983,0,0,0
5985,13.22046855,13.22046855,58.52377033
5987,28.1895299,28.1895299,0
5988,0,0,0
5992,3.185076296,0,0
5993,0.090845226,0,0
6001,0,0,0
6002,19.30518293,19.30518293,6.550741315
6003,1.629835881,18.85863423,18.85863423
6004,10.91802698,8.992413759,8.992413759
6006,18.85863423,18.85863423,21.10792685
6007,1.970423579,19.30518293,19.30518293
6017,4.032218874,4.032218874,0.260630112
6023,5.638748586,5.638748586,7.172402799
6026,6.363406897,6.363406897,0
6028,21.72116661,21.72116661,25.61288738
6038,1.758258224,1.758258224,8.619563818
6039,0.853907357,0,0
6045,5.644493565,5.644493565,20.96804261
6046,5.644493565,5.644493565,20.96804261
6049,0.06265074,0.06265074,19.11355039
6052,8.214342594,8.214342594,0.097802065
6058,4.467363,4.467363,0.945099384
6064,12.72235072,12.72235072,13.07304239
6066,16.17597938,16.17597938,12.8650732
6067,16.17597938,16.17597938,12.8650732
6071,12.8650732,12.8650732,23.90363646
6072,12.8650732,12.8650732,23.90363646
6073,12.8650732,23.90363646,23.90363646
6074,12.50224471,12.50224471,8.307317734
6076,12.8650732,23.90363646,23.90363646
6079,23.90363646,23.90363646,0.218784552
6080,23.90363646,23.90363646,0.218784552
6083,23.90363646,23.90363646,0.218784552
6088,8.970405579,8.970405579,3.091677994
6103,2.486207843,2.486207843,7.564264417
6109,0.240873486,0.240873486,14.17799473
6114,0.179539755,2.36658895,2.36658895
6128,1.779550001,1.779550001,4.894573867
6137,0.017269731,6.655690342,6.655690342
6148,2.040588841,2.734485596,2.734485596
6149,0.745108668,2.460822463,2.460822463
6150,0,0,1.386944933
6161,0.000754254,0.000754254,0.167055205
6163,0.492768526,0.492768526,0.483440328
6166,0.0003827,0.0003827,0
6185,0.000177845,1.639250368,1.639250368
6201,6.997947335,0.59099853,0.59099853
6209,2.565441608,0.240182717,0.240182717
6221,7.256443262,7.256443262,0.777439833
6226,0.02751673,0,0
6233,2.084933877,1.845687211,1.845687211
6234,2.477234662,2.477234662,4.755267203
6246,15.62544391,15.62544391,31.27572632
6252,3.319716513,11.55366969,11.55366969
6253,6.004955959,6.004955959,3.199853122
6254,14.7793963,13.5963304,13.5963304
6256,9.231901407,9.231901407,5.594177365
6257,10.54045057,10.54045057,2.092888594
6258,11.02506196,11.02506196,8.342069745
6278,8.151985645,8.151985645,5.585837781
6302,0,0.149737027,0.149737027
6303,5.977927089,5.977927089,5.648730218
6304,0,13.49750447,13.49750447
6306,15.89350057,15.89350057,0
6318,0,0,0
6319,0.116807573,0.116807573,1.631227426
6326,0.078730863,0.096197927,0.096197927
6328,0.149646893,0.149646893,0.110188552
6342,1.965113163,1.965113163,0
6362,0,0,0.175824523
6366,8.38013947,8.38013947,10.68989611
6367,11.78291142,8.279569685,8.279569685
6368,0.344540209,0.344540209,5.329724789
6372,7.534358144,7.534358144,7.314762354
